# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -35550 1 1111 2306 327403 1 sprites/gen5-shiny/krillowatt.png
DUPTYPE_FIRST_OCCURRENCE 35336 1 1112 2306 326570 1 sprites/gen5-shiny/krillowatt-f.png
DUPTYPE_WITHIN_SAME_TREE -35336 1 1112 2306 326977 1 sprites/gen5-shiny/krilowatt-f.png
DUPTYPE_FIRST_OCCURRENCE 21774 1 1115 2306 305544 1 sprites/gen5/vulpix-alola.png
DUPTYPE_WITHIN_SAME_TREE -21774 1 1115 2306 327634 1 sprites/gen5-shiny/vulpix-alola.png
DUPTYPE_FIRST_OCCURRENCE 5276 1 1115 2306 276585 1 sprites/gen5-back/thwackey.png
DUPTYPE_WITHIN_SAME_TREE -5276 1 1115 2306 289297 1 sprites/gen5-back-shiny/thwackey.png
DUPTYPE_FIRST_OCCURRENCE 4201 1 1116 2306 329217 1 sprites/gen4dp/deoxys-defense.png
DUPTYPE_WITHIN_SAME_TREE -4201 1 1116 2306 330457 1 sprites/gen4dp-2/deoxys-defense.png
DUPTYPE_FIRST_OCCURRENCE 9304 1 1116 2306 331078 1 sprites/gen4dp-shiny/deoxys-defense.png
DUPTYPE_WITHIN_SAME_TREE -9304 1 1116 2306 329837 1 sprites/gen4dp-2-shiny/deoxys-defense.png
DUPTYPE_FIRST_OCCURRENCE 9060 1 1118 2306 330901 1 sprites/gen4dp-shiny/deoxys-speed.png
DUPTYPE_WITHIN_SAME_TREE -9060 1 1118 2306 329660 1 sprites/gen4dp-2-shiny/deoxys-speed.png
DUPTYPE_FIRST_OCCURRENCE 3958 1 1118 2306 329039 1 sprites/gen4dp/deoxys-speed.png
DUPTYPE_WITHIN_SAME_TREE -3958 1 1118 2306 330279 1 sprites/gen4dp-2/deoxys-speed.png
DUPTYPE_FIRST_OCCURRENCE 4504 1 1119 2306 289849 1 sprites/gen5-back/alcremie-saltedcream.png
DUPTYPE_WITHIN_SAME_TREE -4504 1 1119 2306 290122 1 sprites/gen5-back-shiny/alcremie-saltedcream.png
DUPTYPE_FIRST_OCCURRENCE 5322 1 1125 2306 276515 1 sprites/gen5-back/drizzile.png
DUPTYPE_WITHIN_SAME_TREE -5322 1 1125 2306 276641 1 sprites/gen5-back-shiny/drizzile.png
DUPTYPE_FIRST_OCCURRENCE 17450 1 1132 2306 311661 1 sprites/gen5-back-shiny/arceus-normal.png
DUPTYPE_WITHIN_SAME_TREE -17450 1 1132 2306 311932 1 sprites/gen5-back-shiny/arceus.png
DUPTYPE_FIRST_OCCURRENCE 5663 1 1135 2306 276503 1 sprites/gen5-back/cursola.png
DUPTYPE_WITHIN_SAME_TREE -5663 1 1135 2306 276629 1 sprites/gen5-back-shiny/cursola.png
DUPTYPE_FIRST_OCCURRENCE 4991 1 1140 2306 276480 1 sprites/gen5-back/barraskewda.png
DUPTYPE_WITHIN_SAME_TREE -4991 1 1140 2306 276606 1 sprites/gen5-back-shiny/barraskewda.png
DUPTYPE_FIRST_OCCURRENCE 21035 1 1145 2306 263260 1 sprites/gen5/barraskewda.png
DUPTYPE_WITHIN_SAME_TREE -21035 1 1145 2306 276353 1 sprites/gen5-shiny/barraskewda.png
DUPTYPE_FIRST_OCCURRENCE 20519 1 1146 2306 304458 1 sprites/gen5/krillowatt-f.png
DUPTYPE_WITHIN_SAME_TREE -20519 1 1146 2306 304872 1 sprites/gen5/krilowatt-f.png
DUPTYPE_FIRST_OCCURRENCE 16157 1 1159 2306 317552 1 sprites/gen3-back-shiny/castform.png
DUPTYPE_WITHIN_SAME_TREE -16157 1 1159 2306 317156 1 sprites/gen3-back/castform.png
DUPTYPE_FIRST_OCCURRENCE 5383 1 1160 2306 310412 1 sprites/gen5-back/arceus-normal.png
DUPTYPE_WITHIN_SAME_TREE -5383 1 1160 2306 310694 1 sprites/gen5-back/arceus.png
DUPTYPE_FIRST_OCCURRENCE 5237 1 1173 2306 276584 1 sprites/gen5-back/thievul.png
DUPTYPE_WITHIN_SAME_TREE -5237 1 1173 2306 289296 1 sprites/gen5-back-shiny/thievul.png
DUPTYPE_FIRST_OCCURRENCE 9203 1 1173 2306 331063 1 sprites/gen4dp-shiny/deoxys-attack.png
DUPTYPE_WITHIN_SAME_TREE -9203 1 1173 2306 329822 1 sprites/gen4dp-2-shiny/deoxys-attack.png
DUPTYPE_FIRST_OCCURRENCE 4101 1 1173 2306 329202 1 sprites/gen4dp/deoxys-attack.png
DUPTYPE_WITHIN_SAME_TREE -4101 1 1173 2306 330442 1 sprites/gen4dp-2/deoxys-attack.png
DUPTYPE_FIRST_OCCURRENCE 35345 1 1175 2306 326579 1 sprites/gen5-shiny/auroru.png
DUPTYPE_WITHIN_SAME_TREE -35345 1 1175 2306 327338 1 sprites/gen5-shiny/aurorus.png
DUPTYPE_FIRST_OCCURRENCE 21348 1 1178 2306 305184 1 sprites/gen5/oricorio-pau.png
DUPTYPE_WITHIN_SAME_TREE -21348 1 1178 2306 327282 1 sprites/gen5-shiny/oricorio-pau.png
DUPTYPE_FIRST_OCCURRENCE 21744 1 1180 2306 263258 1 sprites/gen5/arctovolt.png
DUPTYPE_WITHIN_SAME_TREE -21744 1 1180 2306 276351 1 sprites/gen5-shiny/arctovolt.png
DUPTYPE_FIRST_OCCURRENCE 5016 1 1182 2306 289828 1 sprites/gen5-back/alcremie-rubycream.png
DUPTYPE_WITHIN_SAME_TREE -5016 1 1182 2306 290118 1 sprites/gen5-back-shiny/alcremie-rubycream.png
DUPTYPE_FIRST_OCCURRENCE 5746 1 1183 2306 276573 1 sprites/gen5-back/sandaconda.png
DUPTYPE_WITHIN_SAME_TREE -5746 1 1183 2306 289284 1 sprites/gen5-back-shiny/sandaconda.png
DUPTYPE_FIRST_OCCURRENCE 5679 1 1186 2306 276478 1 sprites/gen5-back/arctovolt.png
DUPTYPE_WITHIN_SAME_TREE -5679 1 1186 2306 276604 1 sprites/gen5-back-shiny/arctovolt.png
DUPTYPE_FIRST_OCCURRENCE 16248 1 1188 2306 317643 1 sprites/gen3-back-shiny/diglett.png
DUPTYPE_WITHIN_SAME_TREE -16248 1 1188 2306 317247 1 sprites/gen3-back/diglett.png
DUPTYPE_FIRST_OCCURRENCE 6006 1 1189 2306 298884 1 sprites/trainers/wally.png
DUPTYPE_WITHIN_SAME_TREE -6006 1 1189 2306 299604 1 sprites/trainers-custom/wally.png
DUPTYPE_FIRST_OCCURRENCE 4601 1 1190 2306 309408 1 sprites/gen5-back/pikachu-original.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 309675 1 sprites/gen5-back/pikachu-hoenn.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 309688 1 sprites/gen5-back/pikachu-unova.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 310006 1 sprites/gen5-back/pikachu-alola.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 310038 1 sprites/gen5-back/pikachu-kalos.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 310490 1 sprites/gen5-back/pikachu-sinnoh.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 310979 1 sprites/gen5-back-shiny/pikachu-original.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 311239 1 sprites/gen5-back-shiny/pikachu-hoenn.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 311252 1 sprites/gen5-back-shiny/pikachu-unova.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 311558 1 sprites/gen5-back-shiny/pikachu-alola.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 311590 1 sprites/gen5-back-shiny/pikachu-kalos.png
DUPTYPE_WITHIN_SAME_TREE -4601 1 1190 2306 311735 1 sprites/gen5-back-shiny/pikachu-sinnoh.png
DUPTYPE_FIRST_OCCURRENCE 5636 1 1191 2306 290755 1 sprites/gen5-back/flapple.png
DUPTYPE_WITHIN_SAME_TREE -5636 1 1191 2306 289309 1 sprites/gen5-back-shiny/flapple.png
DUPTYPE_FIRST_OCCURRENCE 4667 1 1200 2306 276517 1 sprites/gen5-back/dubwool.png
DUPTYPE_WITHIN_SAME_TREE -4667 1 1200 2306 276642 1 sprites/gen5-back-shiny/dubwool.png
DUPTYPE_FIRST_OCCURRENCE 5510 1 1205 2306 276524 1 sprites/gen5-back/falinks.png
DUPTYPE_WITHIN_SAME_TREE -5510 1 1205 2306 276651 1 sprites/gen5-back-shiny/falinks.png
DUPTYPE_FIRST_OCCURRENCE 5646 1 1206 2306 289823 1 sprites/gen5-back/alcremie-matchacream.png
DUPTYPE_WITHIN_SAME_TREE -5646 1 1206 2306 290095 1 sprites/gen5-back-shiny/alcremie-matchacream.png
DUPTYPE_FIRST_OCCURRENCE 36209 1 1213 2306 327358 1 sprites/gen5-shiny/arceus-normal.png
DUPTYPE_WITHIN_SAME_TREE -36209 1 1213 2306 327633 1 sprites/gen5-shiny/arceus.png
DUPTYPE_FIRST_OCCURRENCE 5040 1 1215 2306 276539 1 sprites/gen5-back/hatterene.png
DUPTYPE_WITHIN_SAME_TREE -5040 1 1215 2306 284969 1 sprites/gen5-back-shiny/hatterene.png
DUPTYPE_FIRST_OCCURRENCE 4899 1 1216 2306 276486 1 sprites/gen5-back/centiskorch.png
DUPTYPE_WITHIN_SAME_TREE -4899 1 1216 2306 276612 1 sprites/gen5-back-shiny/centiskorch.png
DUPTYPE_FIRST_OCCURRENCE 5354 1 1219 2306 290657 1 sprites/gen5-back/toxtricity.png
DUPTYPE_WITHIN_SAME_TREE -5354 1 1219 2306 290658 1 sprites/gen5-back-shiny/toxtricity.png
DUPTYPE_FIRST_OCCURRENCE 4880 1 1223 2306 276583 1 sprites/gen5-back/stonjourner.png
DUPTYPE_WITHIN_SAME_TREE -4880 1 1223 2306 289295 1 sprites/gen5-back-shiny/stonjourner.png
DUPTYPE_FIRST_OCCURRENCE 5435 1 1225 2306 276564 1 sprites/gen5-back/polteageist.png
DUPTYPE_WITHIN_SAME_TREE -5435 1 1225 2306 286551 1 sprites/gen5-back-shiny/polteageist.png
DUPTYPE_FIRST_OCCURRENCE 4449 1 1225 2306 265544 1 sprites/gen5-back/polteageist-antique.png
DUPTYPE_WITHIN_SAME_TREE -4449 1 1225 2306 289887 1 sprites/gen5-back/polteageist-chipped.png
DUPTYPE_WITHIN_SAME_TREE -4449 1 1225 2306 265541 1 sprites/gen5-back-shiny/polteageist-antique.png
DUPTYPE_WITHIN_SAME_TREE -4449 1 1225 2306 290308 1 sprites/gen5-back-shiny/polteageist-chipped.png
DUPTYPE_FIRST_OCCURRENCE 21487 1 1232 2306 276312 1 sprites/gen5/polteageist.png
DUPTYPE_WITHIN_SAME_TREE -21487 1 1232 2306 276438 1 sprites/gen5-shiny/polteageist.png
DUPTYPE_FIRST_OCCURRENCE 6746 1 1232 2306 319645 1 sprites/dex/unown-a.png
DUPTYPE_WITHIN_SAME_TREE -6746 1 1232 2306 320219 1 sprites/dex/unown.png
DUPTYPE_FIRST_OCCURRENCE 20477 1 1232 2306 265542 1 sprites/gen5/polteageist-antique.png
DUPTYPE_WITHIN_SAME_TREE -20477 1 1232 2306 289337 1 sprites/gen5/polteageist-chipped.png
DUPTYPE_WITHIN_SAME_TREE -20477 1 1232 2306 265543 1 sprites/gen5-shiny/polteageist-antique.png
DUPTYPE_WITHIN_SAME_TREE -20477 1 1232 2306 289674 1 sprites/gen5-shiny/polteageist-chipped.png
DUPTYPE_FIRST_OCCURRENCE 5682 1 1232 2306 276527 1 sprites/gen5-back/frosmoth.png
DUPTYPE_WITHIN_SAME_TREE -5682 1 1232 2306 281457 1 sprites/gen5-back-shiny/frosmoth.png
DUPTYPE_FIRST_OCCURRENCE 5577 1 1235 2306 276505 1 sprites/gen5-back/darmanitan-galarzen.png
DUPTYPE_WITHIN_SAME_TREE -5577 1 1235 2306 276631 1 sprites/gen5-back-shiny/darmanitan-galarzen.png
DUPTYPE_FIRST_OCCURRENCE 21436 1 1235 2306 305260 1 sprites/gen5/arceus-normal.png
DUPTYPE_WITHIN_SAME_TREE -21436 1 1235 2306 305543 1 sprites/gen5/arceus.png
DUPTYPE_FIRST_OCCURRENCE 5224 1 1247 2306 276531 1 sprites/gen5-back/grapploct.png
DUPTYPE_WITHIN_SAME_TREE -5224 1 1247 2306 276652 1 sprites/gen5-back-shiny/grapploct.png
DUPTYPE_FIRST_OCCURRENCE 5492 1 1250 2306 289802 1 sprites/gen5-back/alcremie-lemoncream.png
DUPTYPE_WITHIN_SAME_TREE -5492 1 1250 2306 289928 1 sprites/gen5-back-shiny/alcremie-lemoncream.png
DUPTYPE_FIRST_OCCURRENCE 5014 1 1255 2306 289805 1 sprites/gen5-back/alcremie-mintcream.png
DUPTYPE_WITHIN_SAME_TREE -5014 1 1255 2306 290096 1 sprites/gen5-back-shiny/alcremie-mintcream.png
DUPTYPE_FIRST_OCCURRENCE 4769 1 1258 2306 309561 1 sprites/gen5-back/pokestarbrycenman.png
DUPTYPE_WITHIN_SAME_TREE -4769 1 1258 2306 311127 1 sprites/gen5-back-shiny/pokestarbrycenman.png
DUPTYPE_FIRST_OCCURRENCE 8879 1 1260 2306 330983 1 sprites/gen4dp-shiny/burmy-sandy.png
DUPTYPE_WITHIN_SAME_TREE -8879 1 1260 2306 329742 1 sprites/gen4dp-2-shiny/burmy-sandy.png
DUPTYPE_FIRST_OCCURRENCE 16111 1 1262 2306 317506 1 sprites/gen3-back-shiny/castform-rainy.png
DUPTYPE_WITHIN_SAME_TREE -16111 1 1262 2306 317110 1 sprites/gen3-back/castform-rainy.png
DUPTYPE_FIRST_OCCURRENCE 4766 1 1263 2306 289913 1 sprites/gen5-back/toxtricity-lowkey.png
DUPTYPE_WITHIN_SAME_TREE -4766 1 1263 2306 290312 1 sprites/gen5-back-shiny/toxtricity-lowkey.png
DUPTYPE_FIRST_OCCURRENCE 4563 1 1266 2306 276532 1 sprites/gen5-back/greedent.png
DUPTYPE_WITHIN_SAME_TREE -4563 1 1266 2306 280090 1 sprites/gen5-back-shiny/greedent.png
DUPTYPE_FIRST_OCCURRENCE 20599 1 1274 2306 264157 1 sprites/gen5/greedent.png
DUPTYPE_WITHIN_SAME_TREE -20599 1 1274 2306 276406 1 sprites/gen5-shiny/greedent.png
DUPTYPE_FIRST_OCCURRENCE 9006 1 1276 2306 330991 1 sprites/gen4dp-shiny/burmy-trash.png
DUPTYPE_WITHIN_SAME_TREE -9006 1 1276 2306 329750 1 sprites/gen4dp-2-shiny/burmy-trash.png
DUPTYPE_FIRST_OCCURRENCE 20805 1 1277 2306 289412 1 sprites/gen5/toxtricity-lowkey.png
DUPTYPE_WITHIN_SAME_TREE -20805 1 1277 2306 289768 1 sprites/gen5-shiny/toxtricity-lowkey.png
DUPTYPE_FIRST_OCCURRENCE 17119 1 1282 2306 311362 1 sprites/gen5-back-shiny/magearna-pokeball.png
DUPTYPE_WITHIN_SAME_TREE -17119 1 1282 2306 311586 1 sprites/gen5-back-shiny/magearna-original.png
DUPTYPE_FIRST_OCCURRENCE 5041 1 1284 2306 309803 1 sprites/gen5-back/magearna-pokeball.png
DUPTYPE_WITHIN_SAME_TREE -5041 1 1284 2306 310034 1 sprites/gen5-back/magearna-original.png
DUPTYPE_FIRST_OCCURRENCE 4879 1 1285 2306 309657 1 sprites/gen5-back/magearna.png
DUPTYPE_WITHIN_SAME_TREE -4879 1 1285 2306 311221 1 sprites/gen5-back-shiny/magearna.png
DUPTYPE_FIRST_OCCURRENCE 4544 1 1299 2306 309356 1 sprites/gen5-back/pokestarf002.png
DUPTYPE_WITHIN_SAME_TREE -4544 1 1299 2306 310929 1 sprites/gen5-back-shiny/pokestarf002.png
DUPTYPE_FIRST_OCCURRENCE 4761 1 1300 2306 289829 1 sprites/gen5-back/alcremie-rubyswirl.png
DUPTYPE_WITHIN_SAME_TREE -4761 1 1300 2306 290121 1 sprites/gen5-back-shiny/alcremie-rubyswirl.png
DUPTYPE_FIRST_OCCURRENCE 20808 1 1313 2306 304715 1 sprites/gen5/pokestarbrycenman.png
DUPTYPE_WITHIN_SAME_TREE -20808 1 1313 2306 326822 1 sprites/gen5-shiny/pokestarbrycenman.png
DUPTYPE_FIRST_OCCURRENCE 16139 1 1318 2306 317534 1 sprites/gen3-back-shiny/dugtrio.png
DUPTYPE_WITHIN_SAME_TREE -16139 1 1318 2306 317138 1 sprites/gen3-back/dugtrio.png
DUPTYPE_FIRST_OCCURRENCE 5471 1 1320 2306 276489 1 sprites/gen5-back/cinderace.png
DUPTYPE_WITHIN_SAME_TREE -5471 1 1320 2306 276615 1 sprites/gen5-back-shiny/cinderace.png
DUPTYPE_FIRST_OCCURRENCE 5060 1 1322 2306 289815 1 sprites/gen5-back/alcremie-caramelswirl.png
DUPTYPE_WITHIN_SAME_TREE -5060 1 1322 2306 289917 1 sprites/gen5-back-shiny/alcremie-caramelswirl.png
DUPTYPE_FIRST_OCCURRENCE 9886 1 1337 2306 313432 1 sprites/gen4-back/mamoswine.png
DUPTYPE_WITHIN_SAME_TREE -9886 1 1337 2306 263815 1 sprites/gen4-back/mamoswine-f.png
DUPTYPE_FIRST_OCCURRENCE 27839 1 1337 2306 314080 1 sprites/gen4-back-shiny/mamoswine.png
DUPTYPE_WITHIN_SAME_TREE -27839 1 1337 2306 265193 1 sprites/gen4-back-shiny/mamoswine-f.png
DUPTYPE_FIRST_OCCURRENCE 5571 1 1339 2306 276560 1 sprites/gen5-back/orbeetle.png
DUPTYPE_WITHIN_SAME_TREE -5571 1 1339 2306 286466 1 sprites/gen5-back-shiny/orbeetle.png
DUPTYPE_FIRST_OCCURRENCE 4517 1 1341 2306 289826 1 sprites/gen5-back/alcremie-rainbowswirl.png
DUPTYPE_WITHIN_SAME_TREE -4517 1 1341 2306 290115 1 sprites/gen5-back-shiny/alcremie-rainbowswirl.png
DUPTYPE_FIRST_OCCURRENCE 9926 1 1343 2306 313472 1 sprites/gen4-back/castform-rainy.png
DUPTYPE_WITHIN_SAME_TREE -9926 1 1343 2306 314120 1 sprites/gen4-back-shiny/castform-rainy.png
DUPTYPE_FIRST_OCCURRENCE 5199 1 1344 2306 276543 1 sprites/gen5-back/inteleon.png
DUPTYPE_WITHIN_SAME_TREE -5199 1 1344 2306 285502 1 sprites/gen5-back-shiny/inteleon.png
DUPTYPE_FIRST_OCCURRENCE 16342 1 1348 2306 317737 1 sprites/gen3-back-shiny/castform-sunny.png
DUPTYPE_WITHIN_SAME_TREE -16342 1 1348 2306 317342 1 sprites/gen3-back/castform-sunny.png
DUPTYPE_FIRST_OCCURRENCE 28257 1 1352 2306 314497 1 sprites/gen4-back-shiny/chimecho.png
DUPTYPE_WITHIN_SAME_TREE -28257 1 1352 2306 314549 1 sprites/gen4-back-shiny/chimecho-f.png
DUPTYPE_FIRST_OCCURRENCE 10305 1 1352 2306 313850 1 sprites/gen4-back/chimecho.png
DUPTYPE_WITHIN_SAME_TREE -10305 1 1352 2306 313902 1 sprites/gen4-back/chimecho-f.png
DUPTYPE_WITHIN_SAME_TREE -641 1 1357 2306 305599 1 sprites/gen5/pikachu-popstar.png
DUPTYPE_FIRST_OCCURRENCE 5301 1 1366 2306 310039 1 sprites/gen5-back/passimian.png
DUPTYPE_WITHIN_SAME_TREE -5301 1 1366 2306 311591 1 sprites/gen5-back-shiny/passimian.png
DUPTYPE_FIRST_OCCURRENCE 8999 1 1367 2306 330723 1 sprites/gen4dp-shiny/wormadam-trash.png
DUPTYPE_WITHIN_SAME_TREE -8999 1 1367 2306 329482 1 sprites/gen4dp-2-shiny/wormadam-trash.png
DUPTYPE_FIRST_OCCURRENCE 4501 1 1367 2306 309316 1 sprites/gen5-back/shiinotic.png
DUPTYPE_WITHIN_SAME_TREE -4501 1 1367 2306 310889 1 sprites/gen5-back-shiny/shiinotic.png
DUPTYPE_WITHIN_SAME_TREE -4501 1 1367 2306 304470 1 sprites/gen5/shiinotic.png
DUPTYPE_WITHIN_SAME_TREE -4501 1 1367 2306 326582 1 sprites/gen5-shiny/shiinotic.png
DUPTYPE_FIRST_OCCURRENCE 3897 1 1367 2306 328358 1 sprites/gen4dp/wormadam-trash.png
DUPTYPE_WITHIN_SAME_TREE -3897 1 1367 2306 330101 1 sprites/gen4dp-2/wormadam-trash.png
DUPTYPE_FIRST_OCCURRENCE 5505 1 1369 2306 276562 1 sprites/gen5-back/pikachu-gmax.png
DUPTYPE_WITHIN_SAME_TREE -5505 1 1369 2306 286504 1 sprites/gen5-back-shiny/pikachu-gmax.png
DUPTYPE_FIRST_OCCURRENCE 16714 1 1371 2306 310999 1 sprites/gen5-back-shiny/giratina.png
DUPTYPE_WITHIN_SAME_TREE -16714 1 1371 2306 311430 1 sprites/gen5-back-shiny/giratina-altered.png
DUPTYPE_FIRST_OCCURRENCE 4623 1 1374 2306 309428 1 sprites/gen5-back/giratina.png
DUPTYPE_WITHIN_SAME_TREE -4623 1 1374 2306 309874 1 sprites/gen5-back/giratina-altered.png
DUPTYPE_FIRST_OCCURRENCE 5698 1 1378 2306 276571 1 sprites/gen5-back/runerigus.png
DUPTYPE_WITHIN_SAME_TREE -5698 1 1378 2306 289282 1 sprites/gen5-back-shiny/runerigus.png
DUPTYPE_FIRST_OCCURRENCE 35877 1 1382 2306 327059 1 sprites/gen5-shiny/magearna-pokeball.png
DUPTYPE_WITHIN_SAME_TREE -35877 1 1382 2306 327284 1 sprites/gen5-shiny/magearna-original.png
DUPTYPE_FIRST_OCCURRENCE 21834 1 1386 2306 263575 1 sprites/gen5/farfetchd-galar.png
DUPTYPE_WITHIN_SAME_TREE -21834 1 1386 2306 276399 1 sprites/gen5-shiny/farfetchd-galar.png
DUPTYPE_FIRST_OCCURRENCE 5765 1 1386 2306 276525 1 sprites/gen5-back/farfetchd-galar.png
DUPTYPE_WITHIN_SAME_TREE -5765 1 1386 2306 280445 1 sprites/gen5-back-shiny/farfetchd-galar.png
DUPTYPE_FIRST_OCCURRENCE 28018 1 1388 2306 314259 1 sprites/gen4-back-shiny/cherrim.png
DUPTYPE_WITHIN_SAME_TREE -28018 1 1388 2306 314484 1 sprites/gen4-back-shiny/cherrim-overcast.png
DUPTYPE_FIRST_OCCURRENCE 20919 1 1388 2306 304811 1 sprites/gen5/magearna.png
DUPTYPE_WITHIN_SAME_TREE -20919 1 1388 2306 326917 1 sprites/gen5-shiny/magearna.png
DUPTYPE_FIRST_OCCURRENCE 10065 1 1388 2306 313611 1 sprites/gen4-back/cherrim.png
DUPTYPE_WITHIN_SAME_TREE -10065 1 1388 2306 313837 1 sprites/gen4-back/cherrim-overcast.png
DUPTYPE_FIRST_OCCURRENCE 16855 1 1391 2306 311128 1 sprites/gen5-back-shiny/nihilego.png
DUPTYPE_WITHIN_SAME_TREE -16855 1 1391 2306 326823 1 sprites/gen5-shiny/nihilego.png
DUPTYPE_FIRST_OCCURRENCE 16375 1 1392 2306 317770 1 sprites/gen3-back-shiny/castform-snowy.png
DUPTYPE_WITHIN_SAME_TREE -16375 1 1392 2306 317375 1 sprites/gen3-back/castform-snowy.png
DUPTYPE_FIRST_OCCURRENCE 21085 1 1397 2306 304955 1 sprites/gen5/magearna-pokeball.png
DUPTYPE_WITHIN_SAME_TREE -21085 1 1397 2306 305186 1 sprites/gen5/magearna-original.png
DUPTYPE_FIRST_OCCURRENCE 20580 1 1401 2306 304511 1 sprites/gen5/pokestarf002.png
DUPTYPE_WITHIN_SAME_TREE -20580 1 1401 2306 326623 1 sprites/gen5-shiny/pokestarf002.png
DUPTYPE_FIRST_OCCURRENCE 3499 1 1416 2306 315363 1 sprites/gen2/missingno.png
DUPTYPE_WITHIN_SAME_TREE -3499 1 1416 2306 316684 1 sprites/gen3/missingno.png
DUPTYPE_WITHIN_SAME_TREE -3499 1 1416 2306 304369 1 sprites/gen5/missingno.png
DUPTYPE_WITHIN_SAME_TREE -3499 1 1416 2306 312765 1 sprites/gen4/missingno.png
DUPTYPE_WITHIN_SAME_TREE -3499 1 1416 2306 316372 1 sprites/gen1/missingno.png
DUPTYPE_WITHIN_SAME_TREE -3499 1 1416 2306 331549 1 sprites/gen3-2/missingno.png
DUPTYPE_FIRST_OCCURRENCE 5310 1 1419 2306 276508 1 sprites/gen5-back/dracovish.png
DUPTYPE_WITHIN_SAME_TREE -5310 1 1419 2306 276634 1 sprites/gen5-back-shiny/dracovish.png
DUPTYPE_FIRST_OCCURRENCE 20554 1 1437 2306 264900 1 sprites/gen5/melmetal-gmax.png
DUPTYPE_WITHIN_SAME_TREE -20554 1 1437 2306 276422 1 sprites/gen5-shiny/melmetal-gmax.png
DUPTYPE_FIRST_OCCURRENCE 4521 1 1439 2306 276548 1 sprites/gen5-back/melmetal-gmax.png
DUPTYPE_WITHIN_SAME_TREE -4521 1 1439 2306 285712 1 sprites/gen5-back-shiny/melmetal-gmax.png
DUPTYPE_FIRST_OCCURRENCE 9172 1 1443 2306 330721 1 sprites/gen4dp-shiny/wormadam-sandy.png
DUPTYPE_WITHIN_SAME_TREE -9172 1 1443 2306 329480 1 sprites/gen4dp-2-shiny/wormadam-sandy.png
DUPTYPE_FIRST_OCCURRENCE 4070 1 1443 2306 328356 1 sprites/gen4dp/wormadam-sandy.png
DUPTYPE_WITHIN_SAME_TREE -4070 1 1443 2306 330099 1 sprites/gen4dp-2/wormadam-sandy.png
DUPTYPE_FIRST_OCCURRENCE 10353 1 1447 2306 313898 1 sprites/gen4-back/castform-snowy.png
DUPTYPE_WITHIN_SAME_TREE -10353 1 1447 2306 314545 1 sprites/gen4-back-shiny/castform-snowy.png
DUPTYPE_FIRST_OCCURRENCE 28087 1 1449 2306 314327 1 sprites/gen4-back-shiny/burmy.png
DUPTYPE_WITHIN_SAME_TREE -28087 1 1449 2306 314658 1 sprites/gen4-back-shiny/burmy-plant.png
DUPTYPE_FIRST_OCCURRENCE 10134 1 1449 2306 313679 1 sprites/gen4-back/burmy.png
DUPTYPE_WITHIN_SAME_TREE -10134 1 1449 2306 314011 1 sprites/gen4-back/burmy-plant.png
DUPTYPE_FIRST_OCCURRENCE 27892 1 1451 2306 314133 1 sprites/gen4-back-shiny/shellos-west.png
DUPTYPE_WITHIN_SAME_TREE -27892 1 1451 2306 314683 1 sprites/gen4-back-shiny/shellos.png
DUPTYPE_FIRST_OCCURRENCE 9939 1 1451 2306 313485 1 sprites/gen4-back/shellos-west.png
DUPTYPE_WITHIN_SAME_TREE -9939 1 1451 2306 314036 1 sprites/gen4-back/shellos.png
DUPTYPE_FIRST_OCCURRENCE 17642 1 1458 2306 311831 1 sprites/gen5-back-shiny/landorus-therian.png
DUPTYPE_FIRST_OCCURRENCE 10161 1 1461 2306 313706 1 sprites/gen4-back/shaymin.png
DUPTYPE_WITHIN_SAME_TREE -10161 1 1461 2306 314018 1 sprites/gen4-back/shaymin-land.png
DUPTYPE_FIRST_OCCURRENCE 28114 1 1461 2306 314354 1 sprites/gen4-back-shiny/shaymin.png
DUPTYPE_WITHIN_SAME_TREE -28114 1 1461 2306 314665 1 sprites/gen4-back-shiny/shaymin-land.png
DUPTYPE_FIRST_OCCURRENCE 21316 1 1464 2306 305157 1 sprites/gen5/pikachu-alola.png
DUPTYPE_WITHIN_SAME_TREE -21316 1 1464 2306 327256 1 sprites/gen5-shiny/pikachu-alola.png
DUPTYPE_FIRST_OCCURRENCE 29583 1 1464 2306 312865 1 sprites/gen4/giratina.png
DUPTYPE_WITHIN_SAME_TREE -29583 1 1464 2306 313086 1 sprites/gen4/giratina-altered.png
DUPTYPE_FIRST_OCCURRENCE 27975 1 1465 2306 314216 1 sprites/gen4-back-shiny/gastrodon-west.png
